Product Name,Grade,Generic Polymer Type,Generic Polymer Symbol,Polymer Code,Tensile Strength at Yield,Melting Temperature,Flexural Modulus,Flexural Strength,Tensile Modulus,Glass Transition Temperature,Melt Mass-Flow Rate (MFR)
CERTENE™,HPB-0354,"Polyethylene, High Density",HDPE,PE-HD,26.9,,1340.0,,,,0.35
CERTENE™,HPB-0354A,"Polyethylene, High Density",HDPE,PE-HD,26.9,,1170.0,,,,0.35
CERTENE™,HR-242U,"Polyethylene, High Density",HDPE,PE-HD,24.0,,1030.0,,,,2.0
CERTENE™,HWB-1249,"Polyethylene, High Density (EHMW)","HDPE, EHMW",PE-HD,26.0,,1170.0,,,,0.1
CERTENE™,HWF-849A,"Polyethylene, High Density",HDPE,PE-HD,,130.0,,,,,0.04
CERTENE™,HWF-852B,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,0.05
ColorRx®,PE2-2000RX,"Polyethylene, High Density",HDPE,PE-HD,26.9,,1190.0,,,,20.0
AKPOL REGRANULATE,HDPEAKPOL black,"Polyethylene, High Density",HDPE,PE-HD,19.0,,,,,,4.0
PRIMATOP®,HDPE 002955,"Polyethylene, High Density",HDPE,PE-HD,27.6,,1380.0,,,,0.25
PRIMATOP®,HDPE 003955BAS,"Polyethylene, High Density",HDPE,PE-HD,27.6,,1380.0,,,,0.35
PRIMATOP®,HDPE 006964,"Polyethylene, High Density",HDPE,PE-HD,30.3,,1650.0,,,,0.65
PRIMATOP®,HDPE 400952,"Polyethylene, High Density",HDPE,PE-HD,27.6,,1100.0,,,,40.0
Amco Compounds,C22007,"Polyethylene, High Density",HDPE,PE-HD-GF10,35.9,,1670.0,,,,3.6
Michithene,R6300,"Polyethylene, High Density",HDPE,PE-HD,21.4,,758.0,,,,20.0
MAJORIS,DG304E/10 - 8229,"Polyethylene, High Density",HDPE,PE-HD-GF35,69.0,,4500.0,,5700.0,,4.0
MAJORIS,DW434E/8,"Polyethylene, High Density",HDPE,PE-HD-MD40,58.0,,6680.0,,7090.0,,5.0
MAJORIS,MN300U BLACK 8229,"Polyethylene, High Density",HDPE,PE-HD-MD30,12.8,,1400.0,,,,14.0
Eleme,NGH070IU,"Polyethylene, High Density",HDPE,PE-HD,25.0,,900.0,,,,7.0
Daelim Po1y®,5502,"Polyethylene, High Density",HDPE,PE-HD,27.5,,1370.0,,,,0.35
Daelim Po1y®,5502-03LD,"Polyethylene, High Density",HDPE,PE-HD,27.5,,1370.0,,,,0.18
Daelim Po1y®,HX100S,"Polyethylene, High Density",HDPE,PE-HD,2.06,,,,,,0.75
Daelim Po1y®,LH-144,"Polyethylene, High Density",HDPE,PE-HD,25.5,,883.0,,,,0.12
Daelim Po1y®,LH-3250,"Polyethylene, High Density",HDPE,PE-HD,,,686.0,,,,5.0
Daelim Po1y®,LH-4100SK,"Polyethylene, High Density",HDPE,PE-HD,24.5,,883.0,,,,0.35
Daelim Po1y®,LH-418BL,"Polyethylene, High Density",HDPE,PE-HD,18.6,,686.0,,,,0.23
Daelim Po1y®,LH-58120,"Polyethylene, High Density",HDPE,PE-HD,28.4,,1420.0,,,,11.0
Daelim Po1y®,LH860,"Polyethylene, High Density",HDPE,PE-HD,29.4,,981.0,,,,7.5
Daelim Po1y®,TR-130UV,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,0.28
Daelim Po1y®,TR147F,"Polyethylene, High Density",HDPE,PE-HD,22.6,,883.0,,,,0.55
Daelim Po1y®,TR418,"Polyethylene, High Density",HDPE,PE-HD,,,637.0,,,,0.2
Braskem PE,BF4810,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,0.45
Braskem PE,DA065B,"Polyethylene, High Density",HDPE,PE-HD,,,950.0,,,,0.15
Braskem PE,DA074A,"Polyethylene, High Density",HDPE,PE-HD,,,1150.0,,,,1.8
Braskem PE,DAR001A,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,0.55
Braskem PE,FH 35,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,4.9
Braskem PE,GE7252LS,"Polyethylene, High Density",HDPE,PE-HD,27.0,,1200.0,,,,2.0
Braskem PE,GE7252XP,"Polyethylene, High Density",HDPE,PE-HD,27.0,,1110.0,,,,2.0
Braskem PE,GM 5010 T2 B,"Polyethylene, High Density",HDPE,PE-HD,22.0,,1090.0,,,,0.45
Braskem PE,GP100ORXP,"Polyethylene, High Density",HDPE,PE-HD,24.0,,1050.0,,,,0.25
Braskem PE,HD3400U,"Polyethylene, High Density",HDPE,PE-HD,25.0,,1050.0,,,,0.45
Braskem PE,HS5103,"Polyethylene, High Density",HDPE,PE-HD,30.0,,1200.0,,,,0.09
Braskem PE,RIGEO HD1954M,"Polyethylene, High Density",HDPE,PE-HD,30.0,,1250.0,,,,0.19
Braskem PE,SGE7252,"Polyethylene, High Density",HDPE,PE-HD,26.0,,1100.0,,,,2.0
Braskem PE,SGE7252NS,"Polyethylene, High Density",HDPE,PE-HD,27.0,,1110.0,,,,2.0
Braskem PE,SGM9450F,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,0.33
Braskem PE,SHE150,"Polyethylene, High Density",HDPE,PE-HD,28.0,,1280.0,,,,1.0
Braskem PE,DA073A,"Polyethylene, High Density",HDPE,PE-HD,,,1050.0,,,,1.5
Braskem PE,BF4810,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,0.45
Braskem PE,DA065B,"Polyethylene, High Density",HDPE,PE-HD,,,950.0,,,,0.15
Braskem PE,DA073A,"Polyethylene, High Density",HDPE,PE-HD,,,1050.0,,,,1.5
Braskem PE,GE7252XS,"Polyethylene, High Density",HDPE,PE-HD,27.0,,1110.0,,,,2.0
Braskem PE,HC7260LS-L,"Polyethylene, High Density",HDPE,PE-HD,30.0,,1380.0,,,,7.2
Braskem PE,HDB0358,"Polyethylene, High Density",HDPE,PE-HD,30.0,,1520.0,,1480.0,,0.3
Braskem PE,HDB0763,"Polyethylene, High Density",HDPE,PE-HD,30.0,,1480.0,,1480.0,,0.72
Braskem PE,HDI0861U1,"Polyethylene, High Density",HDPE,PE-HD,30.0,,1490.0,,1470.0,,8.5
Braskem PE,HS5010,"Polyethylene, High Density",HDPE,PE-HD,25.0,,1000.0,,,,0.38
Braskem PE,HS5407,"Polyethylene, High Density",HDPE,PE-HD,30.0,,1200.0,,,,0.3
Braskem PE,HS5502,"Polyethylene, High Density",HDPE,PE-HD,30.0,,1250.0,,,,0.35
Braskem PE,HS5608,"Polyethylene, High Density",HDPE,PE-HD,30.0,,1200.0,,,,8.5
Braskem PE,SGD4960,"Polyethylene, High Density",HDPE,PE-HD,32.0,,1600.0,,,,0.7
Braskem PE,SGE7252XP,"Polyethylene, High Density",HDPE,PE-HD,26.0,,1100.0,,,,2.1
Braskem PE,SGF4950HS,"Polyethylene, High Density",HDPE,PE-HD,25.0,,1100.0,,,,0.21
Braskem PE,SGF4950TT,"Polyethylene, High Density",HDPE,PE-HD,30.0,,1250.0,,,,0.34
Braskem PE,SHE150,"Polyethylene, High Density",HDPE,PE-HD,28.0,,1280.0,,,,1.0
CANEI,B6010,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,0.06
CANEI,B6011,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,0.06
CANEI,E2012 Black,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,3.0
CANEI,E2014-1 Orange,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,3.0
CANEI,HD E24 Orange,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,3.0
CANEI,HD E26 Green,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,3.0
CANEI,HD EC Natural,"Polyethylene, High Density",HDPE,PE-HD,,,280.0,15.0,,,0.25
CANEI,HD Inj 4800,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,4.0
CANEI,HD Pipe B801,"Polyethylene, High Density",HDPE,PE-HD,20.0,,686.0,,,,0.06
CANEI,HD PO 700,"Polyethylene, High Density",HDPE,PE-HD,,130.0,,,,,0.08
CANEI,HD PO 801,"Polyethylene, High Density",HDPE,PE-HD,,130.0,,,,,0.08
CANEI,HDGR Film Black,"Polyethylene, High Density",HDPE,PE-HD,,130.0,,,,,0.3
CANEI,HDMB Grey,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,1.2
CANEI,MCN 100,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,0.3
CERTENE™,HI-4052,"Polyethylene, High Density",HDPE,PE-HD,27.6,,1140.0,,,,40.0
CERTENE™,HI-752,"Polyethylene, High Density",HDPE,PE-HD,27.6,,1100.0,,,,7.0
CP PRYME® Polyethylene,PE100HDC-20M,"Polyethylene, High Density Copolymer",HDPE Copolymer,PE-HD,26.9,,1280.0,,,,20.0
Marlex®,9012C,"Polyethylene, High Density",HDPE,PE-HD,24.1,,117.0,,,,12.0
Marlex®,9018,"Polyethylene, High Density",HDPE,PE-HD,27.0,,1200.0,,,,20.0
Marlex®,9503H,"Polyethylene, High Density",HDPE,PE-HD,24.0,,1030.0,,,,0.31
Marlex®,9608XD,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,8.0
Marlex®,9656,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,0.75
Marlex®,EHM 6004,"Polyethylene, High Density",HDPE,PE-HD,31.0,,1650.0,,,,0.37
Marlex®,HHM 5502BZ,"Polyethylene, High Density",HDPE,PE-HD,27.0,,1440.0,,,,0.35
Marlex®,K606,"Polyethylene, High Density",HDPE,PE-HD,30.0,,1650.0,,,,0.7
Baystar™ Polyethylene,HDPE 50100.1,"Polyethylene, High Density (HMW)","HDPE, HMW",PE-HD,26.2,127.0,1210.0,,,,13.0
Baystar™ Polyethylene,Lumicene® mPE FG850,"Polyethylene, High Density",HDPE,PE-HD,,128.0,,,,,18.0
Baystar™ Polyethylene,Lumicene® mPE FG950,"Polyethylene, High Density",HDPE,PE-HD,,129.0,,,,,30.0
Biffa,HDPE JAZZ FLAKE (WP),"Polyethylene, High Density",HDPE,PE-HD,,,,,,,0.5
Biffa,r-HDPE Injection Grade,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,5.0
Biffa,r-HDPE Tech Grade,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,0.5
BorSafe™,HE3495-LS,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,0.3
BorPEX™,HE1878E,"Polyethylene, High Density (HMW)","HDPE, HMW",PE-HD,22.0,,,,,,10.0
BorPEX™,HE2590,"Polyethylene, High Density (HMW)","HDPE, HMW",PE-HD,18.0,,,,,,8.5
BorPEX™,HE2591,"Polyethylene, High Density (HMW)","HDPE, HMW",PE-HD,,,,,,,10.0
Borealis PE,HE1106,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,7.5
Borealis PE,HE1355,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,
Borealis PE,HE4873,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,3.8
BioBlend®,XP 22150,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,0.3
Braskem PE,HDB0358,"Polyethylene, High Density",HDPE,PE-HD,30.0,,1520.0,,1480.0,,0.3
Braskem PE,HDB0763,"Polyethylene, High Density",HDPE,PE-HD,30.0,,1480.0,,1480.0,,0.72
Braskem PE,HDB6050,"Polyethylene, High Density",HDPE,PE-HD,22.0,,1090.0,,1130.0,,5.0
Braskem PE,HDI0661U1,"Polyethylene, High Density",HDPE,PE-HD,30.0,,1510.0,,1500.0,,6.2
Braskem PE,HDI4553,"Polyethylene, High Density",HDPE,PE-HD,26.9,,1160.0,,,,45.0
Braskem PE,HDP0353,"Polyethylene, High Density",HDPE,PE-HD,26.0,,1280.0,,,,0.35
BAAF UHMW-PE,M-0,"Polyethylene, High Density (UHMW)","HDPE, UHMW",PE-UHMW,,,,,,,
Bapolene®,5010H,"Polyethylene, High Density (HMW)","HDPE, HMW",PE-HD,25.4,,1240.0,,,,10.0
TITANZEX®,HI1100,"Polyethylene, High Density",HDPE,PE-HD,31.4,,,,,,7.0
TITANZEX®,HM5000,"Polyethylene, High Density",HDPE,PE-HD,25.5,,,,,,0.8
Titanvene™,HD5120GB-B,"Polyethylene, High Density Copolymer",HDPE Copolymer,PE-HD,26.0,,1300.0,,,,2.5
MTEGRITY™ HDPE,HD300,"Polyethylene, High Density Copolymer",HDPE Copolymer,PE-HD,28.3,,1210.0,,,,7.0
MTEGRITY™ HDPE,HD500,"Polyethylene, High Density",HDPE,PE-HD,,,1100.0,,,,18.0
MTEGRITY™ HDPE,HD800,"Polyethylene, High Density",HDPE,PE-HD,20.7,,1000.0,,,,50.0
MARPOL®,HDB 502 Powder,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,0.35
MARPOL®,HDB 503,"Polyethylene, High Density",HDPE,PE-HD,24.0,,1040.0,,,,0.35
MARPOL®,HDM 504,"Polyethylene, High Density",HDPE,PE-HD,31.4,,965.0,,,,3.5
MARPOL®,HDM 508,"Polyethylene, High Density",HDPE,PE-HD,31.4,,1240.0,,,,8.0
MARPOL®,HDM 508-UV,"Polyethylene, High Density",HDPE,PE-HD,31.4,,1240.0,,,,8.0
MARPOL®,HDM 510,"Polyethylene, High Density",HDPE,PE-HD,33.0,,1700.0,,,,10.0
MARPOL®,HDM 510-UV,"Polyethylene, High Density",HDPE,PE-HD,33.0,,1700.0,,,,10.0
TIVAR®,ESD UHMW-PE,"Polyethylene, High Density (UHMW)","HDPE, UHMW",PE-UHMW,,135.0,600.0,18.0,790.0,,
Purell,ACP 5231 D,"Polyethylene, High Density",HDPE,PE-HD,25.0,,,,1100.0,,0.3
Purell,GC 7260 G,"Polyethylene, High Density",HDPE,PE-HD,30.0,,,,1350.0,,8.0
Purell,PE GF 4750,"Polyethylene, High Density",HDPE,PE-HD,23.0,,,,1000.0,,0.4
POLYFORT®,FLP 674-01 NATURAL,"Polyethylene, High Density",HDPE,PE-HD-GF35,,,9670.0,,,,8.0
POLYETHYLENE,HDPE-150F,"Polyethylene, High Density",HDPE,PE-HD,,,1100.0,,,,10.0
POLYAXIS®,HD 4860,"Polyethylene, High Density",HDPE,PE-HD,22.1,,1030.0,,,,5.0
POLYAXIS®,RLLP 622 (FR V-2 Rated),"Polyethylene, High Density",HDPE,PE-HD,15.2,,586.0,,,,6.5
Petrothene®,KR92828,"Polyethylene, High Density (HMW)","HDPE, HMW",PE-HD,19.3,,758.0,,531.0,,0.17
Petrothene®,LB560200,"Polyethylene, High Density",HDPE,PE-HD,,,1280.0,,,,0.3
Petrothene®,LP510031,"Polyethylene, High Density",HDPE,PE-HD,25.5,,1140.0,,,,12.0
Petrothene®,LP510300,"Polyethylene, High Density Copolymer",HDPE Copolymer,PE-HD,,,,,,,0.33
Petrothene®,LP540200,"Polyethylene, High Density Copolymer",HDPE Copolymer,PE-HD,21.9,,,,,,0.17
Petrothene®,LR7340,"Polyethylene, High Density",HDPE,PE-HD,27.6,,1210.0,,,,0.38
Petrothene®,LR734011,"Polyethylene, High Density",HDPE,PE-HD,27.6,,1210.0,,,,0.38
Petrothene®,LT523513,"Polyethylene, High Density",HDPE,PE-HD,26.9,,1200.0,,,,0.35
Petrothene®,LT543501,"Polyethylene, High Density",HDPE,PE-HD,28.3,,1310.0,,,,0.35
Petrothene®,LT543521,"Polyethylene, High Density",HDPE,PE-HD,28.3,,1310.0,,,,0.35
Petrothene®,LT573501,"Polyethylene, High Density",HDPE,PE-HD,29.0,,1380.0,,,,0.35
Petrothene®,LT602901,"Polyethylene, High Density",HDPE,PE-HD,30.3,,1550.0,,,,0.3
Petrothene®,LT606932,"Polyethylene, High Density",HDPE,PE-HD,30.4,,1570.0,,,,0.7
Network Polymers HDPE,50 0355,"Polyethylene, High Density",HDPE,PE-HD,27.6,,1380.0,,,,0.35
Network Polymers HDPE,50 0753,"Polyethylene, High Density",HDPE,PE-HD,,,1240.0,,,,7.0
Network Polymers HDPE,50 5502,"Polyethylene, High Density",HDPE,PE-HD,,,1070.0,,,,0.3
Microthene® F,FA70900,"Polyethylene, High Density",HDPE,PE-HD,,,1100.0,,,,10.0
Microthene®,MP652962,"Polyethylene, High Density",HDPE,PE-HD,23.4,,1010.0,,,,2.0
Lupolen,4261 AG,"Polyethylene, High Density (HMW)","HDPE, HMW",PE-HD,24.0,,1100.0,,900.0,,5.9
Lupolen,4261 AG UV,"Polyethylene, High Density",HDPE,PE-HD,24.0,,,,850.0,,0.35
Lupolen,5261ZS,"Polyethylene, High Density",HDPE,PE-HD,26.0,,,,1000.0,,2.0
Lupolen,5461 B Q 471 B,"Polyethylene, High Density",HDPE,PE-HD,28.0,,,,1100.0,,0.7
ICORENE®,1380,"Polyethylene, High Density",HDPE,PE-HD,20.0,127.0,800.0,,,,4.0
ICORENE®,1440,"Polyethylene, High Density",HDPE,PE-HD,19.0,127.0,,,750.0,,4.0
ICORENE®,1440 Black 9001,"Polyethylene, High Density",HDPE,PE-HD,19.0,127.0,,,750.0,,4.0
ICORENE®,5760,"Polyethylene, High Density",HDPE,PE-HD,23.0,,1020.0,,,,3.5
ICORENE®,N2803,"Polyethylene, High Density",HDPE,PE-HD,26.0,,1100.0,,,,8.0
ICORENE®,N2805,"Polyethylene, High Density",HDPE,PE-HD,23.0,,850.0,,,,20.0
ICORENE®,N2807,"Polyethylene, High Density",HDPE,PE-HD,25.0,,900.0,,,,4.0
Hostalen,5231H,"Polyethylene, High Density",HDPE,PE-HD,25.0,,,,1100.0,,2.0
Hostalen,ACP 5331H,"Polyethylene, High Density",HDPE,PE-HD,30.0,,,,1150.0,,2.1
Hostalen,ACP 6031D,"Polyethylene, High Density",HDPE,PE-HD,30.0,,,,1420.0,,0.35
Hostalen,ACP 9255 Plus,"Polyethylene, High Density",HDPE,PE-HD,,,,,1350.0,,0.4
Hostalen,CRP 100 blue,"Polyethylene, High Density",HDPE,PE-HD,23.0,,,20.0,850.0,,0.23
Hostalen,CRP 100 RESIST S blue,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,0.23
Hostalen,GX 4042,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,2.9
Hostalen,GX5044,"Polyethylene, High Density",HDPE,PE-HD-L,,,,,,,0.6
Histif,5431 Z,"Polyethylene, High Density",HDPE,PE-HD,27.0,,,,1200.0,,2.6
Alathon®,H4250,"Polyethylene, High Density",HDPE,PE-HD,21.6,,945.0,,945.0,,50.0
Alathon®,H5520,"Polyethylene, High Density",HDPE,PE-HD,,,1250.0,,855.0,,20.0
Alathon®,H6018,"Polyethylene, High Density (MMW)","HDPE, MMW",PE-HD,,,,,,,18.0
Alathon®,H6030,"Polyethylene, High Density",HDPE,PE-HD,,,1680.0,,1080.0,,30.0
Alathon®,L4904,"Polyethylene, High Density",HDPE,PE-HD,24.1,,1010.0,,,,0.04
Alathon®,L4930TC,"Polyethylene, High Density",HDPE,PE-HD,24.8,,938.0,,,,0.3
Alathon®,L5045,"Polyethylene, High Density (MMW)","HDPE, MMW",PE-HD,,,,,,,0.45
Alathon®,L5332CP,"Polyethylene, High Density",HDPE,PE-HD,27.6,,1100.0,,,,0.32
Alathon®,L5485,"Polyethylene, High Density (MMW)","HDPE, MMW",PE-HD,,,,,,,0.85
Alathon®,L5645,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,0.54
Alathon®,L5840AS,"Polyethylene, High Density",HDPE,PE-HD,30.3,,1450.0,,,,0.35
Alathon®,M4855,"Polyethylene, High Density",HDPE,PE-HD,24.0,,1010.0,,807.0,,5.5
Alathon®,M5265,"Polyethylene, High Density",HDPE,PE-HD,26.4,,1300.0,,765.0,,6.5
Alathon®,M5350,"Polyethylene, High Density Copolymer",HDPE Copolymer,PE-HD,28.0,,1370.0,,1020.0,,4.5
Alathon®,M5370PX,"Polyethylene, High Density Copolymer",HDPE Copolymer,PE-HD,28.3,,1250.0,,,,6.8
Alathon®,M6060,"Polyethylene, High Density (MMW)","HDPE, MMW",PE-HD,,,,,,,6.0
Alathon®,M6080WC,"Polyethylene, High Density",HDPE,PE-HD,26.9,,1320.0,,,,8.0
Alathon®,M6580,"Polyethylene, High Density",HDPE,PE-HD,32.1,,1770.0,,1240.0,,8.2
ACCUTECH™,HD0234G10UVL,"Polyethylene, High Density",HDPE,PE-HD-GF10,30.0,,1700.0,29.0,2050.0,,5.0
ACCUTECH™,HD0234G40UVL,"Polyethylene, High Density",HDPE,PE-HD-GF40,47.0,,4300.0,55.0,4400.0,,2.0
ACCUCOMP™,HD0204UVL,"Polyethylene, High Density",HDPE,PE-HD,26.0,,800.0,21.0,1000.0,,7.0
TexRes,High Density Polyethylene (20 melt flow),"Polyethylene, High Density",HDPE,PE-HD,27.6,,1130.0,,,,20.0
Nipolon® Hard,8022,"Polyethylene, High Density",HDPE,PE-HD,,,,,1350.0,,0.35
Nipolon® Hard,8600A,"Polyethylene, High Density",HDPE,PE-HD,,135.0,,,,,
UNIVAL™,DMDA-6230 NT 7,"Polyethylene, High Density",HDPE,PE-HD,23.4,,910.0,,,,0.25
UNIVAL™,DMDB-6200 NT 7,"Polyethylene, High Density",HDPE,PE-HD,26.9,,1000.0,,,,0.38
UNIVAL™,DMDB-6240 NT 7,"Polyethylene, High Density",HDPE,PE-HD,23.8,,1020.0,,,,0.4
UNIVAL™,DMDC-6143 NT 7,"Polyethylene, High Density",HDPE,PE-HD,23.4,,1020.0,,,,14.0
UNIVAL™,DMDF-6230 NT,"Polyethylene, High Density",HDPE,PE-HD,23.4,,910.0,,,,0.25
FUSABOND™,E265,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,12.0
EVERCAP™,DMDB-1220 NT 7,"Polyethylene, High Density",HDPE,PE-HD,24.8,,1170.0,,,,0.28
EVERCAP™,DMDD-1210 NT 7,"Polyethylene, High Density",HDPE,PE-HD,27.3,,1050.0,,,,10.0
DOW™ Wire & Cable,DGDK-6924 NT EXP1,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,5.5
DOW™ HDPE,17450N,"Polyethylene, High Density",HDPE,PE-HD,22.8,,786.0,,,,17.0
DOW™ HDPE,8262B,"Polyethylene, High Density",HDPE,PE-HD,29.0,,1110.0,,,,8.0
DOW™ HDPE,90057L,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,0.29
DOW™ HDPE,DGDA-2484 NT,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,0.07
DOW™ HDPE,DGDC-2100 NT 7,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,0.07
DOW™ HDPE,DMDD-1210 NT 7,"Polyethylene, High Density",HDPE,PE-HD,27.3,,1050.0,,,,10.0
DOW™ HDPE,KS 10100 UE,"Polyethylene, High Density",HDPE,PE-HD,25.0,,850.0,,,,4.0
DOW™ HDPE,LP 8000 HD,"Polyethylene, High Density",HDPE,PE-HD,20.6,,,,,,0.19
DOW™ HDPE,NG7000,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,0.4
DOW™ HDPE,TCP-2495 NT,"Polyethylene, High Density",HDPE,PE-HD,22.8,,862.0,,,,0.21
DOW™ HDPE,XDMA-1206 NT 7,"Polyethylene, High Density",HDPE,PE-HD,26.9,,1070.0,,,,6.8
DOWLEX™,IP 10,"Polyethylene, High Density",HDPE,PE-HD,29.0,,1160.0,,,,10.0
DOWLEX™,IP 40,"Polyethylene, High Density",HDPE,PE-HD,25.5,,1000.0,,,,40.0
CONTINUUM™,DGDC-2480 NT,"Polyethylene, High Density",HDPE,PE-HD,24.1,,1030.0,,,,0.08
CONTINUUM™,DGDD-2480 NT,"Polyethylene, High Density",HDPE,PE-HD,24.1,,1030.0,,,,0.08
CONTINUUM™,DMDC-1270 NT 7,"Polyethylene, High Density",HDPE,PE-HD,27.0,,1030.0,,,,2.5
CONTINUUM™,DMDE-1250 NT 7,"Polyethylene, High Density",HDPE,PE-HD,28.3,,1100.0,,,,1.5
CONTINUUM™,DMDE-6620 NT 7 HEALTH+™ BIMODAL,"Polyethylene, High Density",HDPE,PE-HD,28.0,,1170.0,,,,0.28
AXELERON™,CC 3485 NT CPD,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,0.85
AXELERON™,CC B-3487 NT CPD,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,0.8
AXELERON™,CS L-3364 NT CPD,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,0.8
AXELERON™,FO 6318 BK CPD,"Polyethylene, High Density",HDPE,PE-HD,,,896.0,,,,0.7
AXELERON™,GP 7590 NT CPD,"Polyethylene, High Density",HDPE,PE-HD,24.8,,1030.0,,,,0.08
TotalEnergies Polyethylene,ESD201B,"Polyethylene, High Density",HDPE,PE-HD,,,1200.0,,,,4.5
TotalEnergies Polyethylene,HDPE 2008 SN 60,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,0.8
TotalEnergies Polyethylene,HDPE 5502,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,0.25
TotalEnergies Polyethylene,HDPE 55060,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,6.0
TotalEnergies Polyethylene,HDPE 55200,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,0.25
TotalEnergies Polyethylene,HDPE MS201BN-NA,"Polyethylene, High Density (HMW)","HDPE, HMW",PE-HD,24.0,,1000.0,,,,6.0
TotalEnergies Polyethylene,HDPE XRT 70,"Polyethylene, High Density",HDPE,PE-HD,23.0,,750.0,,850.0,,0.7
TotalEnergies Polyethylene,MS482,"Polyethylene, High Density",HDPE,PE-HD,23.0,,,,900.0,,8.0
TotalEnergies Polyethylene,XSC 50 Orange,"Polyethylene, High Density",HDPE,PE-HD,,,,,,,0.3
Trademark PE,HD5955,"Polyethylene, High Density",HDPE,PE-HD,29.3,,1350.0,,,,5.0
Trademark PE,HLP9947,"Polyethylene, High Density",HDPE,PE-HD,24.1,,831.0,,,,9.0
WPP PE,WPP711P-Natural,"Polyethylene, High Density",HDPE,PE-HD,26.0,,385.0,,,,0.34
TRUCOAT®,MC2004,"Polyethylene, High Density",HDPE,PE-HD,,,862.0,,,,10.0
ROTOUN®,HD220P,"Polyethylene, High Density",HDPE,PE-HD,20.0,128.0,800.0,,,,3.5
ROTOUN®,HD223UP,"Polyethylene, High Density",HDPE,PE-HD,23.0,129.0,850.0,,,,2.0
ROTOUN®,HD225UP,"Polyethylene, High Density",HDPE,PE-HD,25.0,131.0,900.0,,,,1.0
ROTOUN®,HDPE411U,"Polyethylene, High Density",HDPE,PE-HD,19.0,,750.0,,,,6.0
HIDEN®,F500,"Polyethylene, High Density",HDPE,PE-HD,36.3,,981.0,,,,0.07
HIDEN®,P301,"Polyethylene, High Density",HDPE,PE-HD,26.5,134.0,981.0,,,,0.12
HIDEN®,P600 BL,"Polyethylene, High Density",HDPE,PE-HD,23.5,,932.0,,,,0.21
Eraclene®,BB 82,"Polyethylene, High Density",HDPE,PE-HD,27.0,132.0,1200.0,,,,0.15
Eraclene®,FA 506,"Polyethylene, High Density",HDPE,PE-HD,,127.0,,,,,0.15
Eraclene®,FC 82,"Polyethylene, High Density",HDPE,PE-HD,,131.0,,,,,0.3
Eraclene®,MQ 70 U,"Polyethylene, High Density",HDPE,PE-HD,25.0,131.0,1250.0,,,,11.0
Eraclene®,MR 80 U,"Polyethylene, High Density",HDPE,PE-HD,27.0,132.0,1250.0,,,,18.0
Eraclene®,SB 60,"Polyethylene, High Density",HDPE,PE-HD,22.0,130.0,900.0,,,,0.4
Westlake,Ultra Ethylux®,"Polyethylene, High Density",HDPE,PE-HD,31.0,,1550.0,,,,
VINPOL™,HD04553,"Polyethylene, High Density",HDPE,PE-HD,27.6,,1290.0,,896.0,,4.5
VINPOL™,HD10H49,"Polyethylene, High Density",HDPE,PE-HD,25.5,,1240.0,,,,0.1
VINPOL™,HD11051,"Polyethylene, High Density",HDPE,PE-HD,,,1090.0,,,,11.0
